radius[km],depth[km],density[g/cm**3],vp[km/s],vs[km/s],qkappa,qmu,K[GPa],mu[GPa],pressure[GPa],temperature[K]
    4731.430,    1639.570,       4.873,      12.361,       6.693,57823,  238,  453.605475,  218.285696,   68.452420,    2201.562
    4741.435,    1629.565,       4.868,      12.347,       6.687,57823,  236,  451.864415,  217.704261,   67.965956,    2198.652
    4751.439,    1619.561,       4.863,      12.332,       6.682,57823,  235,  450.095272,  217.124929,   67.485438,    2195.737
    4761.444,    1609.556,       4.858,      12.318,       6.677,57823,  235,  448.315848,  216.547226,   67.003903,    2192.815
    4771.449,    1599.551,       4.852,      12.303,       6.671,57823,  235,  446.537583,  215.970606,   66.518727,    2189.886
    4781.454,    1589.546,       4.847,      12.288,       6.666,57823,  235,  444.760329,  215.393977,   66.034567,    2186.950
    4791.458,    1579.542,       4.842,      12.274,       6.661,57823,  235,  442.982683,  214.816189,   65.551617,    2184.007
    4801.463,    1569.537,       4.837,      12.259,       6.655,57823,  235,  441.202897,  214.236412,   65.068446,    2181.055
    4811.468,    1559.532,       4.831,      12.244,       6.650,57823,  235,  439.427096,  213.654487,   64.586440,    2178.095
    4821.473,    1549.527,       4.826,      12.229,       6.645,57823,  235,  437.660737,  213.070417,   64.104840,    2175.125
    4831.477,    1539.523,       4.821,      12.214,       6.639,57823,  235,  435.902288,  212.484383,   63.623310,    2172.146
    4841.482,    1529.518,       4.816,      12.200,       6.633,57823,  235,  434.155134,  211.896494,   63.143105,    2169.156
    4851.487,    1519.513,       4.810,      12.185,       6.628,57823,  235,  432.419823,  211.307076,   62.663180,    2166.155
    4861.492,    1509.508,       4.805,      12.170,       6.622,57823,  235,  430.692973,  210.716347,   62.183755,    2163.143
    4871.497,    1499.503,       4.800,      12.155,       6.617,57823,  235,  428.972148,  210.124409,   61.704814,    2160.119
    4881.501,    1489.499,       4.794,      12.141,       6.611,57823,  235,  427.264733,  209.531244,   61.226020,    2157.085
    4891.506,    1479.494,       4.789,      12.126,       6.605,57823,  235,  425.585222,  208.936497,   60.755740,    2154.038
    4901.511,    1469.489,       4.783,      12.112,       6.600,57823,  235,  423.924036,  208.339962,   60.279951,    2150.980
    4911.516,    1459.484,       4.778,      12.097,       6.594,57823,  235,  422.268651,  207.741469,   59.803808,    2147.911
    4921.520,    1449.480,       4.773,      12.083,       6.588,57823,  235,  420.617595,  207.141040,   59.326281,    2144.832
    4931.525,    1439.475,       4.767,      12.069,       6.582,57823,  235,  418.970609,  206.538599,   58.851031,    2141.741
    4941.530,    1429.470,       4.762,      12.054,       6.576,57823,  235,  417.327651,  205.934303,   58.373354,    2138.641
    4951.535,    1419.465,       4.756,      12.040,       6.570,57823,  235,  415.688394,  205.328282,   57.898479,    2135.530
    4961.540,    1409.460,       4.751,      12.025,       6.564,57823,  235,  414.052575,  204.720746,   57.427842,    2132.410
    4971.544,    1399.456,       4.746,      12.010,       6.558,57823,  235,  412.419972,  204.112114,   56.941144,    2129.282
    4981.549,    1389.451,       4.740,      11.996,       6.552,57823,  235,  410.789483,  203.502812,   56.469068,    2126.145
    4991.554,    1379.446,       4.735,      11.981,       6.546,57823,  235,  409.160113,  202.893636,   55.996443,    2122.999
    5001.559,    1369.441,       4.729,      11.967,       6.540,57823,  235,  407.530483,  202.285452,   55.524793,    2119.846
    5011.564,    1359.436,       4.724,      11.952,       6.534,57823,  235,  405.899228,  201.679047,   55.054366,    2116.685
    5021.568,    1349.432,       4.719,      11.937,       6.528,57823,  235,  404.265386,  201.074939,   54.584118,    2113.517
    5031.573,    1339.427,       4.713,      11.922,       6.522,57823,  235,  402.627792,  200.473069,   54.113672,    2110.342
    5041.578,    1329.422,       4.708,      11.907,       6.516,57823,  235,  400.986107,  199.873213,   53.644716,    2107.159
    5051.583,    1319.417,       4.702,      11.893,       6.510,57823,  235,  399.340337,  199.274775,   53.170616,    2103.968
    5061.587,    1309.413,       4.697,      11.878,       6.504,57823,  235,  397.691234,  198.676988,   52.702805,    2100.770
    5071.592,    1299.408,       4.691,      11.863,       6.498,57823,  235,  396.039314,  198.078957,   52.234994,    2097.563
    5081.597,    1289.403,       4.686,      11.848,       6.492,57823,  235,  394.385511,  197.480271,   51.768078,    2094.349
    5091.602,    1279.398,       4.680,      11.832,       6.486,57823,  235,  392.730577,  196.880684,   51.302600,    2091.127
    5101.606,    1269.394,       4.675,      11.817,       6.480,57823,  235,  391.075601,  196.280005,   50.832860,    2087.897
    5111.611,    1259.389,       4.669,      11.802,       6.474,57823,  235,  389.421296,  195.677769,   50.366522,    2084.658
    5121.616,    1249.384,       4.663,      11.787,       6.468,57823,  235,  387.768748,  195.073635,   49.902735,    2081.412
    5131.621,    1239.379,       4.658,      11.771,       6.462,57823,  235,  386.118548,  194.467251,   49.439062,    2078.157
    5141.626,    1229.374,       4.652,      11.756,       6.455,57823,  235,  384.470802,  193.858473,   48.975797,    2074.894
    5151.630,    1219.370,       4.647,      11.741,       6.449,57823,  235,  382.825308,  193.247613,   48.512618,    2071.623
    5161.635,    1209.365,       4.641,      11.725,       6.443,57823,  235,  381.181190,  192.635092,   48.051395,    2068.343
    5171.640,    1199.360,       4.635,      11.710,       6.436,57823,  235,  379.538125,  192.021580,   47.586501,    2065.056
    5181.645,    1189.355,       4.630,      11.694,       6.430,57823,  235,  377.895487,  191.407798,   47.116018,    2061.760
    5191.649,    1179.351,       4.624,      11.678,       6.424,57823,  235,  376.252494,  190.794767,   46.655355,    2058.456
    5201.654,    1169.346,       4.618,      11.663,       6.417,57823,  235,  374.608076,  190.183145,   46.194365,    2055.143
    5211.659,    1159.341,       4.613,      11.647,       6.411,57823,  235,  372.962468,  189.573139,   45.734111,    2051.822
    5221.664,    1149.336,       4.607,      11.631,       6.404,57823,  235,  371.316071,  188.964705,   45.274744,    2048.493
    5231.668,    1139.332,       4.601,      11.616,       6.398,57823,  235,  369.668927,  188.358352,   44.815864,    2045.155
    5241.673,    1129.327,       4.596,      11.600,       6.392,57823,  235,  368.019998,  187.754774,   44.357364,    2041.808
    5251.678,    1119.322,       4.590,      11.584,       6.386,57823,  235,  366.369925,  187.153660,   43.900542,    2038.452
    5261.683,    1109.317,       4.584,      11.568,       6.379,57823,  235,  364.723433,  186.551123,   43.443590,    2035.088
    5271.688,    1099.312,       4.578,      11.552,       6.373,57823,  235,  363.083497,  185.944338,   42.992993,    2031.715
    5281.692,    1089.308,       4.573,      11.536,       6.366,57823,  235,  361.446564,  185.335335,   42.537594,    2028.333
    5291.697,    1079.303,       4.567,      11.520,       6.360,57823,  235,  359.809306,  184.725256,   42.082616,    2024.942
    5301.702,    1069.298,       4.561,      11.504,       6.353,57823,  235,  358.170491,  184.114286,   41.623827,    2021.542
    5311.707,    1059.293,       4.555,      11.488,       6.347,57823,  235,  356.528996,  183.502658,   41.169720,    2018.132
    5321.712,    1049.288,       4.549,      11.472,       6.340,57823,  235,  354.885354,  182.889700,   40.715452,    2014.713
    5331.716,    1039.284,       4.544,      11.456,       6.334,57823,  235,  353.244229,  182.272180,   40.263423,    2011.285
    5341.721,    1029.279,       4.538,      11.439,       6.327,57823,  235,  351.612040,  181.645410,   39.810344,    2007.847
    5351.726,    1019.274,       4.532,      11.423,       6.320,57823,  235,  349.992413,  181.007566,   39.354283,    2004.400
    5361.731,    1009.269,       4.526,      11.406,       6.313,57823,  235,  348.390908,  180.355099,   38.902581,    2000.942
    5371.735,     999.265,       4.520,      11.390,       6.305,57823,  235,  346.796965,  179.696546,   38.451206,    1997.475
    5381.740,     989.260,       4.514,      11.373,       6.298,57823,  235,  345.200737,  179.039186,   38.008210,    1993.998
    5391.745,     979.255,       4.508,      11.357,       6.290,57823,  235,  343.601812,  178.383421,   37.558422,    1990.510
    5401.750,     969.250,       4.502,      11.340,       6.283,57823,  235,  342.000901,  177.728078,   37.108525,    1987.013
    5411.755,     959.245,       4.497,      11.323,       6.275,57823,  235,  340.397332,  177.072456,   36.659190,    1983.506
    5421.759,     949.241,       4.491,      11.306,       6.268,57823,  235,  338.790014,  176.416382,   36.211293,    1979.988
    5431.764,     939.236,       4.485,      11.289,       6.260,57823,  235,  337.182584,  175.756871,   35.763561,    1976.461
    5441.769,     929.231,       4.479,      11.272,       6.253,57823,  235,  335.574775,  175.095538,   35.316762,    1972.925
    5451.774,     919.226,       4.473,      11.255,       6.245,57823,  235,  333.960458,  174.437984,   34.870631,    1969.384
    5461.778,     909.222,       4.467,      11.237,       6.238,57823,  235,  332.340246,  173.784342,   34.424446,    1965.842
    5471.783,     899.217,       4.461,      11.220,       6.230,57823,  235,  330.715251,  173.133352,   33.979157,    1962.301
    5481.788,     889.212,       4.455,      11.203,       6.223,57823,  235,  329.086300,  172.484215,   33.534457,    1958.766
    5491.793,     879.207,       4.449,      11.185,       6.215,57823,  235,  327.453256,  171.836900,   33.090476,    1955.241
    5501.797,     869.203,       4.442,      11.168,       6.208,57823,  235,  325.816028,  171.192631,   32.645294,    1951.727
    5511.802,     859.198,       4.436,      11.150,       6.200,57823,  235,  324.177112,  170.550635,   32.201772,    1948.207
    5521.807,     849.193,       4.430,      11.133,       6.193,57823,  235,  322.540779,  169.908465,   31.758679,    1944.655
    5531.812,     839.188,       4.424,      11.115,       6.185,57823,  235,  320.907866,  169.265364,   31.318201,    1941.037
    5541.817,     829.183,       4.418,      11.098,       6.178,57823,  235,  319.277759,  168.621936,   30.876297,    1937.324
    5551.821,     819.179,       4.412,      11.080,       6.170,57823,  235,  317.650634,  167.978644,   30.435865,    1933.493
    5561.826,     809.174,       4.406,      11.062,       6.163,57823,  235,  316.025790,  167.335055,   29.995281,    1929.527
    5571.831,     799.169,       4.400,      11.044,       6.155,57823,  235,  314.401446,  166.691457,   29.556836,    1925.419
    5581.836,     789.164,       4.393,      11.026,       6.148,57823,  235,  312.774735,  166.048635,   29.118057,    1921.164
    5591.840,     779.160,       4.387,      11.008,       6.140,57823,  235,  311.143287,  165.407422,   28.690906,    1916.766
    5601.845,     769.155,       4.381,      10.990,       6.133,57823,  235,  309.504771,  164.768483,   28.251918,    1912.227
    5611.850,     759.150,       4.375,      10.972,       6.125,57823,  235,  307.858082,  164.132877,   27.817164,    1907.555
    5621.855,     749.145,       4.369,      10.954,       6.117,57823,  235,  306.224805,  163.499395,   27.378467,    1902.760
    5631.859,     739.141,       4.363,      10.936,       6.110,57823,  235,  304.595923,  162.868095,   26.944300,    1897.854
    5641.864,     729.136,       4.357,      10.917,       6.102,57823,  235,  302.971363,  162.238842,   26.506790,    1892.851
    5651.869,     719.131,       4.351,      10.899,       6.095,57823,  235,  301.351608,  161.611562,   26.070198,    1887.765
    5661.874,     709.126,       4.345,      10.881,       6.087,57823,  235,  299.736889,  160.986144,   25.637273,    1882.614
    5671.879,     699.121,       4.338,      10.863,       6.080,57823,  235,  298.127351,  160.362514,   25.200065,    1877.415
    5681.883,     689.117,       4.332,      10.845,       6.072,57823,  235,  296.523249,  159.740686,   24.766215,    1872.187
    5691.888,     679.112,       4.326,      10.826,       6.065,57823,  235,  294.924322,  159.120502,   24.328617,    1866.950
    5701.893,     669.107,       4.259,      10.624,       5.862,57823,  165,  285.568570,  146.379327,   23.905068,    1861.724
    5711.898,     659.102,       4.158,      10.439,       5.700,57823,  112,  272.974801,  135.111047,   23.478248,    1856.529
    5721.903,     649.097,       4.063,      10.269,       5.554,57823,  120,  261.368108,  125.317318,   23.081464,    1851.381
    5731.907,     639.093,       4.002,      10.143,       5.449,57823,  119,  253.292246,  118.812682,   22.680767,    1846.288
    5741.912,     629.088,       3.967,      10.065,       5.390,57823,  119,  248.244700,  115.258124,   22.283814,    1841.250
    5751.917,     619.083,       3.957,      10.028,       5.366,57823,  119,  246.030082,  113.927744,   21.888612,    1836.264
    5761.922,     609.078,       3.947,      10.007,       5.355,57823,  118,  244.359981,  113.179650,   21.421456,    1831.317
    5771.926,     599.074,       3.937,       9.986,       5.346,57823,  118,  242.640589,  112.506810,   21.029343,    1826.385
    5781.931,     589.069,       3.928,       9.965,       5.335,57823,  118,  240.926968,  111.800243,   20.637443,    1821.446
    5791.936,     579.064,       3.918,       9.940,       5.322,57823,  117,  239.123543,  110.975985,   20.311748,    1816.486
    5801.941,     569.059,       3.908,       9.911,       5.305,57823,  117,  237.199901,  109.958476,   19.855352,    1811.501
    5811.945,     559.055,       3.894,       9.873,       5.281,57823,  117,  234.803914,  108.601852,   19.467225,    1806.493
    5821.950,     549.050,       3.881,       9.825,       5.251,57823,  118,  231.913127,  106.979373,   19.082021,    1801.465
    5831.955,     539.045,       3.864,       9.764,       5.215,57823,  118,  228.240823,  105.113680,   18.697471,    1796.421
    5841.960,     529.040,       3.848,       9.702,       5.182,57823,  119,  224.419708,  103.351725,   18.315738,    1791.367
    5851.965,     519.035,       3.833,       9.652,       5.157,57823,  119,  221.116010,  101.953860,   17.932669,    1786.307
    5861.969,     509.031,       3.821,       9.617,       5.141,57823,  118,  218.724708,  100.962954,   17.552293,    1781.245
    5871.974,     499.026,       3.810,       9.590,       5.127,57823,  120,  216.871837,  100.147099,   17.172547,    1776.176
    5881.979,     489.021,       3.801,       9.563,       5.112,57823,  120,  215.154481,   99.328762,   16.793252,    1771.113
    5891.984,     479.016,       3.792,       9.532,       5.095,57823,  121,  213.311559,   98.441351,   16.416005,    1766.065
    5901.989,     469.011,       3.783,       9.501,       5.078,57823,  122,  211.405831,   97.529309,   16.038960,    1761.035
    5911.993,     459.007,       3.773,       9.469,       5.060,57823,  121,  209.478542,   96.616219,   15.663172,    1756.025
    5921.998,     449.002,       3.761,       9.436,       5.043,57823,  120,  207.358511,   95.633843,   15.288402,    1751.032
    5932.003,     438.997,       3.752,       9.379,       5.026,57823,  121,  203.695805,   94.759410,   14.916935,    1746.052
    5942.008,     428.992,       3.739,       9.337,       4.994,57823,  120,  201.603101,   93.236358,   14.555847,    1741.081
    5952.012,     418.988,       3.709,       9.229,       4.924,57823,  119,  195.998348,   89.925815,   14.171569,    1736.111
    5962.017,     408.983,       3.664,       9.063,       4.833,57823,  119,  186.828084,   85.561114,   13.811168,    1731.136
    5972.022,     398.978,       3.611,       8.869,       4.760,57823,  119,  174.962943,   81.822153,   13.462553,    1726.148
    5982.027,     388.973,       3.573,       8.735,       4.694,57823,  119,  167.678078,   78.726712,   13.108640,    1721.112
    5992.032,     378.968,       3.553,       8.693,       4.646,57823,  119,  166.192530,   76.677491,   12.755339,    1716.007
    6002.036,     368.964,       3.544,       8.674,       4.631,57823,  119,  165.331183,   76.015685,   12.402692,    1710.813
    6012.041,     358.959,       3.535,       8.646,       4.625,57823,  119,  163.447492,   75.614147,   12.051630,    1705.533
    6022.046,     348.954,       3.527,       8.618,       4.618,57823,  119,  161.633984,   75.193662,   11.700913,    1700.198
    6032.051,     338.949,       3.518,       8.587,       4.609,57823,  120,  159.808258,   74.727839,   11.352513,    1694.892
    6042.055,     328.945,       3.510,       8.557,       4.598,57823,  119,  158.090387,   74.188813,   11.004341,    1689.767
    6052.060,     318.940,       3.501,       8.527,       4.584,57823,  119,  156.486503,   73.570731,   10.656722,    1685.117
    6062.065,     308.935,       3.492,       8.498,       4.569,57823,  120,  154.982713,   72.906405,   10.310850,    1680.849
    6072.070,     298.930,       3.483,       8.469,       4.554,57823,  121,  153.508882,   72.242558,    9.965605,    1676.777
    6082.074,     288.926,       3.474,       8.440,       4.540,57823,  121,  152.004745,   71.619181,    9.620568,    1672.879
    6092.079,     278.921,       3.466,       8.411,       4.528,57823,  122,  150.443165,   71.056760,    9.277034,    1669.153
    6102.084,     268.916,       3.457,       8.383,       4.518,57823,  124,  148.836257,   70.549904,    8.934453,    1665.599
    6112.089,     258.911,       3.448,       8.355,       4.508,57823,  128,  147.236289,   70.077072,    8.593039,    1662.219
    6122.093,     248.907,       3.439,       8.327,       4.499,57823,  125,  145.654804,   69.605428,    8.252443,    1659.012
    6132.098,     238.902,       3.431,       8.299,       4.489,57823,  130,  144.094008,   69.134186,    7.913389,    1655.977
    6142.103,     228.897,       3.422,       8.267,       4.471,57823,  128,  142.648711,   68.399010,    7.575659,    1653.114
    6152.108,     218.892,       3.413,       8.236,       4.456,57823,  132,  141.155006,   67.762336,    7.233687,    1650.425
    6162.113,     208.887,       3.403,       8.207,       4.444,57823,  132,  139.616310,   67.221529,    6.897336,    1647.908
    6172.117,     198.883,       3.394,       8.185,       4.445,57823,  140,  137.942765,   67.036416,    6.561784,    1645.564
    6182.122,     188.878,       3.384,       8.162,       4.445,57823,  139,  136.297684,   66.853834,    6.229384,    1643.393
    6187.217,     183.783,       3.377,       8.151,       4.445,57823,  140,  135.393885,   66.724424,    6.060035,    1642.354
    6192.312,     178.688,       3.371,       8.140,       4.446,57823,  141,  134.553973,   66.623477,    5.890108,    1628.725
    6197.408,     173.592,       3.367,       8.129,       4.446,57823,  142,  133.783151,   66.547980,    5.720285,    1614.813
    6202.503,     168.497,       3.366,       8.120,       4.446,57823,  142,  133.213688,   66.542168,    5.551645,    1596.923
    6207.598,     163.402,       3.365,       8.112,       4.447,57823,  141,  132.737390,   66.541358,    5.382431,    1575.024
    6212.693,     158.307,       3.364,       8.106,       4.447,57823,  143,  132.344941,   66.538471,    5.211861,    1549.230
    6217.788,     153.212,       3.363,       8.102,       4.448,57823,  122,  132.031527,   66.539767,    5.044045,    1519.975
    6222.883,     148.117,       3.362,       8.099,       4.449,57823,  121,  131.783780,   66.558281,    4.875348,    1487.805
    6227.979,     143.021,       3.361,       8.098,       4.452,57823,  118,  131.610191,   66.609760,    4.707014,    1453.078
    6233.074,     137.926,       3.360,       8.099,       4.455,57823,  120,  131.485020,   66.684615,    4.538598,    1415.399
    6238.169,     132.831,       3.359,       8.103,       4.459,57823,  120,  131.459473,   66.779382,    4.370870,    1374.059
    6243.264,     127.736,       3.358,       8.107,       4.463,57823,  118,  131.532680,   66.890820,    4.202814,    1330.928
    6248.359,     122.641,       3.358,       8.113,       4.467,57823,  117,  131.683212,   67.017941,    4.034439,    1286.912
    6253.454,     117.546,       3.358,       8.119,       4.472,57823,  116,  131.848626,   67.150058,    3.865707,    1242.588
    6258.549,     112.451,       3.359,       8.125,       4.476,57823,  117,  132.017191,   67.280970,    3.697345,    1198.514
    6263.645,     107.355,       3.359,       8.131,       4.480,57823,  120,  132.190012,   67.410575,    3.529453,    1155.075
    6268.740,     102.260,       3.359,       8.138,       4.484,57823,  121,  132.369275,   67.539483,    3.361088,    1112.477
    6273.835,      97.165,       3.359,       8.144,       4.489,57823,  420,  132.558528,   67.669238,    3.192759,    1070.648
    6278.930,      92.070,       3.359,       8.156,       4.493,57823,  471,  132.994176,   67.808656,    3.024310,    1029.202
    6284.025,      86.975,       3.359,       8.168,       4.498,57823,  489,  133.485184,   67.955567,    2.855530,     987.373
    6289.120,      81.880,       3.359,       8.182,       4.503,57823,  497,  134.039583,   68.100911,    2.687018,     945.485
    6294.216,      76.784,       3.359,       8.192,       4.507,57823,  499,  134.422119,   68.230458,    2.518589,     903.587
    6299.311,      71.689,       3.359,       8.202,       4.511,57823,  500,  134.819104,   68.347244,    2.350370,     861.697
    6304.406,      66.594,       3.359,       8.212,       4.515,57823,  500,  135.220378,   68.459410,    2.182116,     819.808
    6309.501,      61.499,       3.359,       8.222,       4.518,57823,  500,  135.616476,   68.575198,    2.013861,     777.918
    6314.596,      56.404,       3.359,       8.232,       4.522,57823,  501,  136.013259,   68.690534,    1.845813,     736.030
    6319.691,      51.309,       3.359,       8.242,       4.526,57823,  501,  136.409888,   68.806032,    1.676999,     694.143
    6324.786,      46.214,       3.357,       8.252,       4.530,57823,  501,  136.727236,   68.881838,    1.508964,     652.260
    6329.882,      41.118,       3.357,       8.262,       4.534,57823,  500,  137.141746,   69.006894,    1.342780,     610.372
    6334.977,      36.023,       3.358,       8.272,       4.538,57823,  501,  137.556321,   69.132228,    1.174970,     568.497
    6340.072,      30.928,       3.290,       7.784,       4.299,57823,  501,  118.293367,   60.806283,    1.007367,     526.627
    6345.167,      25.833,       3.214,       7.377,       4.070,57823,  501,  103.916174,   53.222863,    0.839957,     484.764
    6350.262,      20.738,       3.140,       6.995,       3.853,57823,  500,   91.486662,   46.615212,    0.672013,     442.907
    6350.262,      20.738,       3.140,       6.995,       3.853,57823,  500,   91.486662,   46.615212,    0.672013,     442.907
    6357.249,      13.751,       2.581,       5.751,       3.167,57823,  500,   50.847805,   25.887144,    0.444966,     385.520
    6357.249,      13.751,       2.581,       5.751,       3.167,57823,  500,   50.847805,   25.887144,    0.444966,     385.520
    6371.000,       0.000,       2.587,       5.763,       3.174,57823,  500,   51.170345,   26.062152,    0.002847,     272.615
