radius[km],depth[km],density[g/cm**3],vp[km/s],vs[km/s],qkappa,qmu,K[GPa],mu[GPa],pressure[GPa],temperature[K]
    4751.439,    1619.561,       4.876,      12.471,       6.744,57823,  610,  462.607584,  221.810821,   67.643666,    2320.188
    4761.444,    1609.556,       4.871,      12.456,       6.739,57823,  597,  460.795238,  221.220203,   67.162568,    2317.001
    4771.449,    1599.551,       4.866,      12.441,       6.734,57823,  585,  458.981372,  220.631079,   66.677710,    2313.808
    4781.454,    1589.546,       4.861,      12.427,       6.728,57823,  574,  457.167345,  220.042376,   66.193361,    2310.609
    4791.458,    1579.542,       4.855,      12.412,       6.723,57823,  563,  455.352285,  219.452911,   65.710438,    2307.405
    4801.463,    1569.537,       4.850,      12.397,       6.718,57823,  552,  453.535367,  218.861723,   65.227346,    2304.195
    4811.468,    1559.532,       4.845,      12.382,       6.712,57823,  541,  451.722292,  218.268542,   64.745290,    2300.980
    4821.473,    1549.527,       4.840,      12.367,       6.707,57823,  531,  449.917153,  217.673358,   64.264328,    2297.758
    4831.477,    1539.523,       4.834,      12.352,       6.701,57823,  522,  448.119117,  217.076357,   63.783377,    2294.531
    4841.482,    1529.518,       4.829,      12.337,       6.695,57823,  512,  446.331729,  216.477603,   63.303386,    2291.297
    4851.487,    1519.513,       4.824,      12.322,       6.690,57823,  503,  444.556556,  215.877347,   62.824021,    2288.057
    4861.492,    1509.508,       4.818,      12.307,       6.684,57823,  495,  442.790991,  215.275781,   62.345244,    2284.811
    4871.497,    1499.503,       4.813,      12.292,       6.679,57823,  486,  441.033318,  214.673080,   61.866564,    2281.558
    4881.501,    1489.499,       4.808,      12.278,       6.673,57823,  478,  439.288658,  214.069403,   61.388577,    2278.299
    4891.506,    1479.494,       4.802,      12.263,       6.667,57823,  470,  437.565681,  213.464613,   60.918347,    2275.033
    4901.511,    1469.489,       4.797,      12.248,       6.661,57823,  463,  435.858092,  212.858659,   60.442679,    2271.759
    4911.516,    1459.484,       4.792,      12.234,       6.656,57823,  455,  434.156365,  212.251357,   59.966590,    2268.478
    4921.520,    1449.480,       4.786,      12.219,       6.650,57823,  448,  432.459368,  211.642524,   59.489214,    2265.189
    4931.525,    1439.475,       4.781,      12.205,       6.644,57823,  441,  430.767108,  211.031781,   59.014613,    2261.893
    4941.530,    1429.470,       4.776,      12.190,       6.638,57823,  435,  429.079667,  210.419006,   58.537172,    2258.588
    4951.535,    1419.465,       4.770,      12.175,       6.632,57823,  428,  427.396781,  209.804170,   58.062500,    2255.276
    4961.540,    1409.460,       4.765,      12.161,       6.626,57823,  422,  425.718271,  209.187445,   57.592092,    2251.955
    4971.544,    1399.456,       4.759,      12.146,       6.620,57823,  416,  424.044154,  208.569254,   57.105643,    2248.626
    4981.549,    1389.451,       4.754,      12.131,       6.614,57823,  410,  422.373704,  207.950050,   56.633498,    2245.288
    4991.554,    1379.446,       4.749,      12.117,       6.608,57823,  404,  420.706086,  207.330780,   56.161304,    2241.942
    5001.559,    1369.441,       4.743,      12.102,       6.602,57823,  398,  419.039563,  206.712541,   55.689628,    2238.588
    5011.564,    1359.436,       4.738,      12.087,       6.596,57823,  393,  417.372118,  206.096213,   55.219328,    2235.224
    5021.568,    1349.432,       4.732,      12.072,       6.589,57823,  387,  415.702001,  205.482281,   54.749053,    2231.853
    5031.573,    1339.427,       4.727,      12.057,       6.583,57823,  382,  414.027155,  204.870741,   54.278920,    2228.472
    5041.578,    1329.422,       4.721,      12.042,       6.577,57823,  377,  412.346710,  204.261468,   53.810152,    2225.083
    5051.583,    1319.417,       4.716,      12.027,       6.571,57823,  372,  410.660986,  203.653753,   53.336056,    2221.685
    5061.587,    1309.413,       4.710,      12.012,       6.565,57823,  367,  408.971679,  203.046505,   52.868070,    2218.278
    5071.592,    1299.408,       4.705,      11.997,       6.559,57823,  363,  407.280020,  202.438612,   52.400558,    2214.863
    5081.597,    1289.403,       4.699,      11.982,       6.553,57823,  358,  405.587081,  201.829611,   51.933823,    2211.438
    5091.602,    1279.398,       4.694,      11.967,       6.547,57823,  354,  403.893405,  201.219149,   51.468456,    2208.005
    5101.606,    1269.394,       4.688,      11.951,       6.541,57823,  349,  402.199792,  200.606906,   50.998814,    2204.563
    5111.611,    1259.389,       4.683,      11.936,       6.535,57823,  345,  400.506931,  199.992395,   50.532340,    2201.112
    5121.616,    1249.384,       4.677,      11.921,       6.529,57823,  341,  398.816615,  199.375309,   50.068628,    2197.652
    5131.621,    1239.379,       4.672,      11.905,       6.523,57823,  337,  397.130640,  198.755331,   49.604886,    2194.183
    5141.626,    1229.374,       4.666,      11.890,       6.516,57823,  334,  395.449834,  198.132563,   49.141398,    2190.705
    5151.630,    1219.370,       4.661,      11.874,       6.510,57823,  330,  393.773636,  197.507847,   48.678361,    2187.217
    5161.635,    1209.365,       4.655,      11.859,       6.503,57823,  326,  392.100251,  196.882044,   48.217307,    2183.720
    5171.640,    1199.360,       4.649,      11.843,       6.497,57823,  323,  390.428358,  196.256072,   47.752519,    2180.213
    5181.645,    1189.355,       4.644,      11.827,       6.491,57823,  319,  388.756353,  195.630928,   47.282114,    2176.696
    5191.649,    1179.351,       4.638,      11.812,       6.484,57823,  316,  387.082956,  195.007732,   46.821334,    2173.170
    5201.654,    1169.346,       4.632,      11.796,       6.478,57823,  313,  385.407354,  194.386745,   46.360335,    2169.634
    5211.659,    1159.341,       4.627,      11.780,       6.471,57823,  310,  383.729914,  193.767774,   45.900361,    2166.088
    5221.664,    1149.336,       4.621,      11.764,       6.465,57823,  307,  382.050254,  193.150825,   45.440917,    2162.533
    5231.668,    1139.332,       4.615,      11.749,       6.459,57823,  304,  380.367097,  192.536604,   44.982203,    2158.969
    5241.673,    1129.327,       4.610,      11.733,       6.452,57823,  301,  378.678927,  191.925346,   44.523878,    2155.396
    5251.678,    1119.322,       4.604,      11.717,       6.446,57823,  298,  376.988974,  191.314369,   44.066981,    2151.814
    5261.683,    1109.317,       4.598,      11.701,       6.440,57823,  295,  375.302943,  190.699258,   43.610244,    2148.223
    5271.688,    1099.312,       4.593,      11.685,       6.433,57823,  293,  373.620076,  190.080747,   43.159628,    2144.623
    5281.692,    1089.308,       4.587,      11.669,       6.427,57823,  290,  371.937942,  189.461052,   42.704430,    2141.016
    5291.697,    1079.303,       4.581,      11.653,       6.420,57823,  288,  370.255649,  188.840382,   42.249425,    2137.401
    5301.702,    1069.298,       4.575,      11.636,       6.414,57823,  285,  368.572359,  188.219077,   41.790746,    2133.777
    5311.707,    1059.293,       4.570,      11.620,       6.407,57823,  283,  366.886936,  187.597318,   41.336293,    2130.147
    5321.712,    1049.288,       4.564,      11.604,       6.401,57823,  281,  365.201767,  186.972854,   40.882240,    2126.510
    5331.716,    1039.284,       4.558,      11.587,       6.394,57823,  278,  363.523405,  186.340994,   40.430443,    2122.869
    5341.721,    1029.279,       4.552,      11.571,       6.387,57823,  276,  361.852164,  185.701526,   39.977322,    2119.227
    5351.726,    1019.274,       4.546,      11.554,       6.380,57823,  274,  360.183538,  185.058512,   39.521126,    2115.592
    5361.731,    1009.269,       4.540,      11.538,       6.373,57823,  272,  358.527889,  184.404723,   39.069776,    2111.968
    5371.735,     999.265,       4.535,      11.521,       6.365,57823,  270,  356.891461,  183.736085,   38.618466,    2108.355
    5381.740,     989.260,       4.529,      11.504,       6.358,57823,  268,  355.255329,  183.066398,   38.175661,    2104.744
    5391.745,     979.255,       4.523,      11.487,       6.351,57823,  267,  353.614168,  182.399334,   37.725499,    2101.119
    5401.750,     969.250,       4.517,      11.470,       6.343,57823,  265,  351.969730,  181.732913,   37.275511,    2097.461
    5411.755,     959.245,       4.511,      11.453,       6.336,57823,  263,  350.323014,  181.065993,   36.825859,    2093.753
    5421.759,     949.241,       4.505,      11.436,       6.328,57823,  262,  348.673360,  180.399346,   36.377606,    2089.982
    5431.764,     939.236,       4.499,      11.419,       6.321,57823,  260,  347.023427,  179.731139,   35.929954,    2086.136
    5441.769,     929.231,       4.493,      11.402,       6.313,57823,  259,  345.379533,  179.057661,   35.482979,    2082.208
    5451.774,     919.226,       4.487,      11.385,       6.305,57823,  258,  343.732420,  178.386594,   35.036721,    2078.193
    5461.778,     909.222,       4.481,      11.368,       6.298,57823,  256,  342.078847,  177.720905,   34.590448,    2074.089
    5471.783,     899.217,       4.475,      11.350,       6.290,57823,  255,  340.420096,  177.059231,   34.144820,    2069.893
    5481.788,     889.212,       4.469,      11.333,       6.283,57823,  254,  338.757576,  176.400662,   33.700035,    2065.609
    5491.793,     879.207,       4.463,      11.315,       6.275,57823,  253,  337.092243,  175.744706,   33.255951,    2061.238
    5501.797,     869.203,       4.457,      11.298,       6.268,57823,  252,  335.424231,  175.091821,   32.810619,    2056.786
    5511.802,     859.198,       4.451,      11.280,       6.260,57823,  251,  333.754016,  174.441363,   32.367047,    2052.257
    5521.807,     849.193,       4.445,      11.262,       6.253,57823,  250,  332.085406,  173.790479,   31.924058,    2047.657
    5531.812,     839.188,       4.439,      11.245,       6.245,57823,  249,  330.420874,  173.137450,   31.483766,    2042.992
    5541.817,     829.183,       4.433,      11.227,       6.238,57823,  248,  328.760877,  172.482556,   31.041563,    2038.271
    5551.821,     819.179,       4.427,      11.209,       6.230,57823,  248,  327.105148,  171.826224,   30.601075,    2033.504
    5561.826,     809.174,       4.421,      11.191,       6.223,57823,  247,  325.452906,  171.168086,   30.160307,    2028.700
    5571.831,     799.169,       4.415,      11.174,       6.215,57823,  246,  323.804014,  170.507760,   29.721676,    2023.871
    5581.836,     789.164,       4.408,      11.156,       6.207,57823,  246,  322.156748,  169.845108,   29.282745,    2019.030
    5591.840,     779.160,       4.402,      11.137,       6.199,57823,  245,  320.413479,  169.180644,   28.855294,    2014.193
    5601.845,     769.155,       4.396,      11.115,       6.191,57823,  245,  318.466195,  168.515230,   28.416209,    2009.372
    5611.850,     759.150,       4.390,      11.095,       6.183,57823,  245,  316.583635,  167.849925,   27.981329,    2004.580
    5621.855,     749.145,       4.384,      11.075,       6.176,57823,  244,  314.740705,  167.185857,   27.542353,    1999.824
    5631.859,     739.141,       4.378,      11.055,       6.168,57823,  244,  312.922420,  166.523238,   27.107763,    1995.098
    5641.864,     729.136,       4.370,      11.034,       6.160,57823,  244,  311.026513,  165.815724,   26.670035,    1990.388
    5651.869,     719.131,       4.363,      11.014,       6.152,57823,  244,  309.165775,  165.124883,   26.233501,    1985.680
    5661.874,     709.126,       4.356,      10.994,       6.144,57823,  244,  307.310639,  164.435444,   25.801142,    1980.962
    5671.879,     699.121,       4.349,      10.974,       6.136,57823,  244,  305.461148,  163.747493,   25.363821,    1976.228
    5681.883,     689.117,       4.342,      10.954,       6.128,57823,  244,  303.617993,  163.061181,   24.930374,    1971.472
    5691.888,     679.112,       4.335,      10.934,       6.120,57823,  244,  301.781173,  162.376443,   24.492067,    1966.688
    5701.893,     669.107,       4.302,      10.823,       5.973,57823,  214,  299.248802,  153.474943,   24.072083,    1961.874
    5711.898,     659.102,       4.205,      10.623,       5.813,57823,  151,  285.152934,  142.080420,   23.641610,    1957.026
    5721.903,     649.097,       4.110,      10.441,       5.664,57823,  151,  272.223520,  131.838154,   23.238192,    1952.142
    5731.907,     639.093,       4.039,      10.294,       5.551,57823,  149,  262.066629,  124.427575,   22.838458,    1947.220
    5741.912,     629.088,       3.996,      10.206,       5.482,57823,  147,  256.118716,  120.093128,   22.439905,    1942.257
    5751.917,     619.083,       3.979,      10.159,       5.450,57823,  145,  253.067981,  118.189433,   22.043394,    1937.255
    5761.922,     609.078,       3.967,      10.129,       5.432,57823,  143,  250.948958,  117.063465,   21.574678,    1932.210
    5771.926,     599.074,       3.958,      10.104,       5.418,57823,  140,  249.192424,  116.188581,   21.180800,    1927.125
    5781.931,     589.069,       3.946,      10.079,       5.404,57823,  138,  247.198340,  115.264806,   20.787492,    1921.997
    5791.936,     579.064,       3.934,      10.054,       5.391,57823,  135,  245.200536,  114.352934,   20.460584,    1916.829
    5801.941,     569.059,       3.922,      10.028,       5.378,57823,  133,  243.154637,  113.445887,   20.003178,    1911.623
    5811.945,     559.055,       3.909,       9.997,       5.364,57823,  132,  240.667654,  112.503880,   19.611887,    1906.382
    5821.950,     549.050,       3.896,       9.957,       5.349,57823,  132,  237.628018,  111.458740,   19.221648,    1901.108
    5831.955,     539.045,       3.881,       9.907,       5.329,57823,  132,  233.994668,  110.236876,   18.832295,    1895.809
    5841.960,     529.040,       3.867,       9.854,       5.305,57823,  133,  230.349877,  108.830415,   18.447877,    1890.490
    5851.965,     519.035,       3.854,       9.800,       5.277,57823,  133,  227.009204,  107.326523,   18.062644,    1885.160
    5861.969,     509.031,       3.841,       9.751,       5.248,57823,  132,  224.118374,  105.778642,   17.680584,    1879.827
    5871.974,     499.026,       3.830,       9.709,       5.219,57823,  132,  221.873524,  104.332824,   17.299424,    1874.491
    5881.979,     489.021,       3.819,       9.672,       5.193,57823,  132,  219.889143,  103.006892,   16.918853,    1869.163
    5891.984,     479.016,       3.808,       9.638,       5.171,57823,  132,  218.005610,  101.850839,   16.540520,    1863.849
    5901.989,     469.011,       3.798,       9.605,       5.153,57823,  133,  215.939344,  100.836496,   16.162534,    1858.551
    5911.993,     459.007,       3.787,       9.572,       5.136,57823,  132,  213.764716,   99.896725,   15.785783,    1853.267
    5921.998,     449.002,       3.776,       9.538,       5.120,57823,  132,  211.540562,   98.984545,   15.410212,    1847.990
    5932.003,     438.997,       3.765,       9.504,       5.104,57823,  133,  209.267682,   98.081593,   15.038145,    1842.716
    5942.008,     428.992,       3.754,       9.450,       5.088,57823,  132,  205.611327,   97.189022,   14.676153,    1837.437
    5952.012,     418.988,       3.738,       9.371,       5.049,57823,  131,  201.179270,   95.268976,   14.290980,    1832.145
    5962.017,     408.983,       3.716,       9.257,       4.972,57823,  132,  195.936672,   91.869004,   13.921208,    1826.833
    5972.022,     398.978,       3.679,       9.130,       4.862,57823,  130,  190.661339,   86.970126,   13.565091,    1821.495
    5982.027,     388.973,       3.638,       9.002,       4.767,57823,  131,  184.582122,   82.681006,   13.208144,    1816.128
    5992.032,     378.968,       3.609,       8.892,       4.712,57823,  132,  178.574034,   80.131461,   12.852012,    1810.715
    6002.036,     368.964,       3.587,       8.818,       4.692,57823,  133,  173.575738,   78.965733,   12.496562,    1805.233
    6012.041,     358.959,       3.565,       8.771,       4.684,57823,  134,  169.928767,   78.221702,   12.142637,    1799.660
    6022.046,     348.954,       3.550,       8.742,       4.673,57823,  135,  167.942378,   77.528133,   11.789142,    1793.997
    6032.051,     338.949,       3.541,       8.713,       4.662,57823,  137,  166.197439,   76.945524,   11.438002,    1788.286
    6042.055,     328.945,       3.531,       8.684,       4.648,57823,  137,  164.568372,   76.302050,   11.087047,    1782.633
    6052.060,     318.940,       3.522,       8.655,       4.635,57823,  139,  162.941835,   75.667977,   10.736441,    1776.865
    6062.065,     308.935,       3.513,       8.626,       4.622,57823,  141,  161.315782,   75.046869,   10.387645,    1771.727
    6072.070,     298.930,       3.503,       8.597,       4.610,57823,  144,  159.687204,   74.443172,   10.039633,    1767.582
    6082.074,     288.926,       3.494,       8.568,       4.597,57823,  146,  158.067012,   73.852872,    9.691880,    1763.690
    6092.079,     278.921,       3.485,       8.540,       4.585,57823,  148,  156.462285,   73.275334,    9.345720,    1760.050
    6102.084,     268.916,       3.476,       8.511,       4.573,57823,  152,  154.879569,   72.707637,    9.000621,    1756.661
    6112.089,     258.911,       3.467,       8.484,       4.562,57823,  157,  153.317540,   72.167331,    8.656700,    1753.526
    6122.093,     248.907,       3.458,       8.456,       4.551,57823,  156,  151.764123,   71.638305,    8.313705,    1750.642
    6132.098,     238.902,       3.450,       8.428,       4.541,57823,  163,  150.216976,   71.127351,    7.972377,    1748.011
    6142.103,     228.897,       3.441,       8.389,       4.528,57823,  162,  148.109221,   70.546717,    7.632281,    1745.632
    6152.108,     218.892,       3.433,       8.354,       4.516,57823,  167,  146.204494,   70.015654,    7.287722,    1743.505
    6162.113,     208.887,       3.424,       8.323,       4.506,57823,  169,  144.506761,   69.533453,    6.948848,    1741.630
    6172.117,     198.883,       3.416,       8.309,       4.500,57823,  177,  143.573567,   69.182756,    6.610720,    1740.008
    6182.122,     188.878,       3.407,       8.295,       4.495,57823,  178,  142.659455,   68.840548,    6.275830,    1738.638
    6187.217,     183.783,       3.402,       8.288,       4.492,57823,  179,  142.149642,   68.642376,    6.105180,    1738.037
    6192.312,     178.688,       3.398,       8.281,       4.489,57823,  181,  141.693475,   68.465632,    5.933887,    1737.021
    6197.408,     173.592,       3.394,       8.274,       4.486,57823,  183,  141.284197,   68.308721,    5.762826,    1725.640
    6202.503,     168.497,       3.394,       8.267,       4.483,57823,  185,  140.981998,   68.212553,    5.592914,    1710.066
    6207.598,     163.402,       3.393,       8.261,       4.481,57823,  186,  140.683029,   68.132783,    5.422507,    1690.127
    6212.693,     158.307,       3.392,       8.254,       4.479,57823,  188,  140.350423,   68.056964,    5.250454,    1665.796
    6217.788,     153.212,       3.391,       8.247,       4.478,57823,  165,  139.998718,   67.995248,    5.080961,    1637.410
    6222.883,     148.117,       3.390,       8.242,       4.478,57823,  155,  139.690799,   67.970777,    4.910479,    1605.515
    6227.979,     143.021,       3.389,       8.241,       4.480,57823,  145,  139.515664,   68.014197,    4.740346,    1570.601
    6233.074,     137.926,       3.389,       8.243,       4.483,57823,  140,  139.458075,   68.105938,    4.570260,    1532.343
    6238.169,     132.831,       3.388,       8.247,       4.488,57823,  136,  139.463023,   68.226811,    4.400854,    1489.389
    6243.264,     127.736,       3.387,       8.252,       4.493,57823,  135,  139.483130,   68.360828,    4.231110,    1443.811
    6248.359,     122.641,       3.387,       8.256,       4.498,57823,  139,  139.511404,   68.503348,    4.061059,    1396.541
    6253.454,     117.546,       3.386,       8.261,       4.503,57823,  152,  139.544234,   68.649008,    3.890751,    1348.298
    6258.549,     112.451,       3.386,       8.266,       4.508,57823,  188,  139.579328,   68.796630,    3.720733,    1299.708
    6263.645,     107.355,       3.385,       8.270,       4.513,57823,  255,  139.615674,   68.946015,    3.551332,    1251.302
    6268.740,     102.260,       3.385,       8.275,       4.518,57823,  348,  139.652340,   69.096868,    3.381489,    1203.481
    6273.835,      97.165,       3.384,       8.280,       4.523,57823,  594,  139.689055,   69.249199,    3.211747,    1156.411
    6278.930,      92.070,       3.384,       8.286,       4.530,57823,  597,  139.780285,   69.431039,    3.041967,    1110.003
    6284.025,      86.975,       3.384,       8.294,       4.536,57823,  600,  139.908955,   69.624990,    2.871764,    1063.843
    6289.120,      81.880,       3.383,       8.302,       4.543,57823,  600,  140.090191,   69.820290,    2.701866,    1017.471
    6294.216,      76.784,       3.383,       8.309,       4.548,57823,  600,  140.273884,   69.985600,    2.532067,     971.085
    6299.311,      71.689,       3.383,       8.317,       4.554,57823,  600,  140.474709,   70.139664,    2.362573,     924.709
    6304.406,      66.594,       3.382,       8.325,       4.559,57823,  600,  140.678808,   70.291970,    2.193100,     878.334
    6309.501,      61.499,       3.382,       8.332,       4.564,57823,  600,  140.875801,   70.449702,    2.023658,     831.958
    6314.596,      56.404,       3.382,       8.340,       4.569,57823,  600,  141.073222,   70.607227,    1.854425,     785.586
    6319.691,      51.309,       3.382,       8.347,       4.575,57823,  600,  141.270042,   70.765111,    1.684355,     739.215
    6324.786,      46.214,       3.381,       8.355,       4.580,57823,  600,  141.466264,   70.923307,    1.515136,     692.849
    6329.882,      41.118,       3.381,       8.362,       4.585,57823,  599,  141.661903,   71.081900,    1.347672,     646.480
    6334.977,      36.023,       3.381,       8.370,       4.590,57823,  600,  141.856864,   71.240890,    1.178772,     600.128
    6340.072,      30.928,       3.317,       7.983,       4.388,57823,  600,  126.275931,   63.868897,    1.010419,     553.784
    6345.167,      25.833,       3.254,       7.575,       4.151,57823,  600,  111.963317,   56.079273,    0.842444,     507.450
    6350.262,      20.738,       3.191,       7.110,       3.916,57823,  599,   96.066200,   48.934164,    0.674383,     461.126
    6350.262,      20.738,       3.191,       7.110,       3.916,57823,  599,   96.066200,   48.934164,    0.674383,     461.126
    6357.249,      13.751,       2.635,       5.870,       3.233,57823,  599,   54.071556,   27.541782,    0.445681,     397.620
    6357.249,      13.751,       2.635,       5.870,       3.233,57823,  599,   54.071556,   27.541782,    0.445681,     397.620
    6371.000,       0.000,       2.635,       5.870,       3.233,57823,  599,   54.071556,   27.541782,    0.002847,     272.665
